"תחנה","תאריך ושעה (שעון קיץ)","לחות יחסית (%)","כיוון הרוח (מעלות)","מהירות רוח (מטר לשניה)"
"חיפה, אוניברסיטה","18/03/2018 20:00","16","108","4"
"חיפה, אוניברסיטה","18/03/2018 20:10","17","116","5.2"
"חיפה, אוניברסיטה","18/03/2018 20:20","17","119","6.8"
"חיפה, אוניברסיטה","18/03/2018 20:30","16","120","7.2"
"חיפה, אוניברסיטה","18/03/2018 20:40","16","119","7.1"
"חיפה, אוניברסיטה","18/03/2018 20:50","15","119","7.1"
"חיפה, אוניברסיטה","18/03/2018 21:00","16","120","7.2"
"חיפה, אוניברסיטה","18/03/2018 21:10","16","120","7.1"
"חיפה, אוניברסיטה","18/03/2018 21:20","16","119","7"
"חיפה, אוניברסיטה","18/03/2018 21:30","16","118","6.6"
"חיפה, אוניברסיטה","18/03/2018 21:40","17","121","6.6"
"חיפה, אוניברסיטה","18/03/2018 21:50","16","120","6.5"
"חיפה, אוניברסיטה","18/03/2018 22:00","16","123","6"
"חיפה, אוניברסיטה","18/03/2018 22:10","16","126","6"
"חיפה, אוניברסיטה","18/03/2018 22:20","17","122","5.7"
"חיפה, אוניברסיטה","18/03/2018 22:30","17","123","6.3"
"חיפה, אוניברסיטה","18/03/2018 22:40","17","120","6.6"
"חיפה, אוניברסיטה","18/03/2018 22:50","17","119","7.6"
"חיפה, אוניברסיטה","18/03/2018 23:00","16","120","7.8"
"חיפה, אוניברסיטה","18/03/2018 23:10","16","120","7.8"
"חיפה, אוניברסיטה","18/03/2018 23:20","16","119","7.7"
"חיפה, אוניברסיטה","18/03/2018 23:30","16","119","7.4"
"חיפה, אוניברסיטה","18/03/2018 23:40","17","122","6.8"
"חיפה, אוניברסיטה","18/03/2018 23:50","17","124","6.9"
"חיפה, אוניברסיטה","19/03/2018 00:00","17","127","7.1"
"חיפה, אוניברסיטה","19/03/2018 00:10","17","128","6.9"
"חיפה, אוניברסיטה","19/03/2018 00:20","17","130","6.6"
"חיפה, אוניברסיטה","19/03/2018 00:30","16","135","6.7"
"חיפה, אוניברסיטה","19/03/2018 00:40","16","143","7"
"חיפה, אוניברסיטה","19/03/2018 00:50","15","147","6.6"
"חיפה, אוניברסיטה","19/03/2018 01:00","16","158","5.7"
"חיפה, אוניברסיטה","19/03/2018 01:10","16","162","6"
"חיפה, אוניברסיטה","19/03/2018 01:20","16","165","5.6"
"חיפה, אוניברסיטה","19/03/2018 01:30","16","166","5.8"
"חיפה, אוניברסיטה","19/03/2018 01:40","16","173","6.2"
"חיפה, אוניברסיטה","19/03/2018 01:50","16","176","5.9"
"חיפה, אוניברסיטה","19/03/2018 02:00","16","165","5.5"
"חיפה, אוניברסיטה","19/03/2018 02:10","16","158","5.9"
"חיפה, אוניברסיטה","19/03/2018 02:20","16","158","5.4"
"חיפה, אוניברסיטה","19/03/2018 02:30","16","165","6.1"
"חיפה, אוניברסיטה","19/03/2018 02:40","16","169","6.5"
"חיפה, אוניברסיטה","19/03/2018 02:50","16","174","6.9"
"חיפה, אוניברסיטה","19/03/2018 03:00","17","176","6.7"
"חיפה, אוניברסיטה","19/03/2018 03:10","17","177","6.3"
"חיפה, אוניברסיטה","19/03/2018 03:20","17","179","5.8"
"חיפה, אוניברסיטה","19/03/2018 03:30","17","180","5.6"
"חיפה, אוניברסיטה","19/03/2018 03:40","17","179","5.6"
"חיפה, אוניברסיטה","19/03/2018 03:50","17","178","5.3"
"חיפה, אוניברסיטה","19/03/2018 04:00","16","181","4.7"
"חיפה, אוניברסיטה","19/03/2018 04:10","17","181","4.7"
"חיפה, אוניברסיטה","19/03/2018 04:20","17","176","4.4"
"חיפה, אוניברסיטה","19/03/2018 04:30","17","174","4"
"חיפה, אוניברסיטה","19/03/2018 04:40","17","173","3.9"
"חיפה, אוניברסיטה","19/03/2018 04:50","17","179","4.6"
"חיפה, אוניברסיטה","19/03/2018 05:00","17","182","4.3"
"חיפה, אוניברסיטה","19/03/2018 05:10","17","175","3.8"
"חיפה, אוניברסיטה","19/03/2018 05:20","17","174","3.5"
"חיפה, אוניברסיטה","19/03/2018 05:30","17","172","3.2"
"חיפה, אוניברסיטה","19/03/2018 05:40","17","161","2.6"
"חיפה, אוניברסיטה","19/03/2018 05:50","17","166","2.8"
"חיפה, אוניברסיטה","19/03/2018 06:00","17","166","3.5"
"חיפה, אוניברסיטה","19/03/2018 06:10","17","159","3.4"
"חיפה, אוניברסיטה","19/03/2018 06:20","17","155","3"
"חיפה, אוניברסיטה","19/03/2018 06:30","17","136","2.1"
"חיפה, אוניברסיטה","19/03/2018 06:40","17","119","1.8"
"חיפה, אוניברסיטה","19/03/2018 06:50","17","113","1.9"
"חיפה, אוניברסיטה","19/03/2018 07:00","19","95","1.8"
"חיפה, אוניברסיטה","19/03/2018 07:10","20","76","2.4"
"חיפה, אוניברסיטה","19/03/2018 07:20","20","122","3.6"
"חיפה, אוניברסיטה","19/03/2018 07:30","21","95","3.2"
"חיפה, אוניברסיטה","19/03/2018 07:40","21","83","3.2"
"חיפה, אוניברסיטה","19/03/2018 07:50","21","95","3.4"
"חיפה, אוניברסיטה","19/03/2018 08:00","20","103","4.3"
"חיפה, אוניברסיטה","19/03/2018 08:10","21","103","4"
"חיפה, אוניברסיטה","19/03/2018 08:20","22","102","3.4"
"חיפה, אוניברסיטה","19/03/2018 08:30","21","106","4"
"חיפה, אוניברסיטה","19/03/2018 08:40","24","70","3.1"
"חיפה, אוניברסיטה","19/03/2018 08:50","24","60","3.4"
"חיפה, אוניברסיטה","19/03/2018 09:00","25","74","3.5"
"חיפה, אוניברסיטה","19/03/2018 09:10","25","74","3.6"
"חיפה, אוניברסיטה","19/03/2018 09:20","27","65","3.3"
"חיפה, אוניברסיטה","19/03/2018 09:30","26","71","3.4"
"חיפה, אוניברסיטה","19/03/2018 09:40","26","67","3.7"
"חיפה, אוניברסיטה","19/03/2018 09:50","26","59","3.7"
"חיפה, אוניברסיטה","19/03/2018 10:00","27","64","3.4"
"חיפה, אוניברסיטה","19/03/2018 10:10","26","58","3.1"
"חיפה, אוניברסיטה","19/03/2018 10:20","26","61","3.2"
"חיפה, אוניברסיטה","19/03/2018 10:30","27","66","2.8"
"חיפה, אוניברסיטה","19/03/2018 10:40","26","61","2.6"
"חיפה, אוניברסיטה","19/03/2018 10:50","25","78","3.2"
"חיפה, אוניברסיטה","19/03/2018 11:00","26","78","3.3"
"חיפה, אוניברסיטה","19/03/2018 11:10","26","85","3.5"
"חיפה, אוניברסיטה","19/03/2018 11:20","25","74","3.7"
"חיפה, אוניברסיטה","19/03/2018 11:30","25","73","3.5"
"חיפה, אוניברסיטה","19/03/2018 11:40","24","64","4.2"
"חיפה, אוניברסיטה","19/03/2018 11:50","23","58","4.8"
"חיפה, אוניברסיטה","19/03/2018 12:00","21","63","4.8"
"חיפה, אוניברסיטה","19/03/2018 12:10","21","67","4.5"
"חיפה, אוניברסיטה","19/03/2018 12:20","20","64","4.6"
"חיפה, אוניברסיטה","19/03/2018 12:30","20","71","4.1"
"חיפה, אוניברסיטה","19/03/2018 12:40","21","83","3.8"
"חיפה, אוניברסיטה","19/03/2018 12:50","21","92","3.7"
"חיפה, אוניברסיטה","19/03/2018 13:00","22","90","3.4"
"חיפה, אוניברסיטה","19/03/2018 13:10","22","92","3"
"חיפה, אוניברסיטה","19/03/2018 13:20","23","84","3.9"
"חיפה, אוניברסיטה","19/03/2018 13:30","25","76","3.8"
"חיפה, אוניברסיטה","19/03/2018 13:40","25","71","3.6"
"חיפה, אוניברסיטה","19/03/2018 13:50","26","76","3.6"
"חיפה, אוניברסיטה","19/03/2018 14:00","26","86","2.4"
"חיפה, אוניברסיטה","19/03/2018 14:10","26","82","3"
"חיפה, אוניברסיטה","19/03/2018 14:20","27","88","2.9"
"חיפה, אוניברסיטה","19/03/2018 14:30","26","83","3.3"
"חיפה, אוניברסיטה","19/03/2018 14:40","25","76","3.2"
"חיפה, אוניברסיטה","19/03/2018 14:50","23","89","3.4"
"חיפה, אוניברסיטה","19/03/2018 15:00","23","78","3.7"
"חיפה, אוניברסיטה","19/03/2018 15:10","23","81","3.7"
"חיפה, אוניברסיטה","19/03/2018 15:20","23","81","3.3"
"חיפה, אוניברסיטה","19/03/2018 15:30","24","67","2.3"
"חיפה, אוניברסיטה","19/03/2018 15:40","23","63","2.4"
"חיפה, אוניברסיטה","19/03/2018 15:50","22","71","2.5"
"חיפה, אוניברסיטה","19/03/2018 16:00","22","79","2.7"
"חיפה, אוניברסיטה","19/03/2018 16:10","22","69","2.4"
"חיפה, אוניברסיטה","19/03/2018 16:20","20","72","2"
"חיפה, אוניברסיטה","19/03/2018 16:30","21","85","2.5"
"חיפה, אוניברסיטה","19/03/2018 16:40","22","74","2.2"
"חיפה, אוניברסיטה","19/03/2018 16:50","22","83","2.2"
"חיפה, אוניברסיטה","19/03/2018 17:00","21","100","2.2"
"חיפה, אוניברסיטה","19/03/2018 17:10","20","120","3"
"חיפה, אוניברסיטה","19/03/2018 17:20","19","122","2.8"
"חיפה, אוניברסיטה","19/03/2018 17:30","20","132","2.9"
"חיפה, אוניברסיטה","19/03/2018 17:40","19","131","3.3"
"חיפה, אוניברסיטה","19/03/2018 17:50","19","137","3.2"
"חיפה, אוניברסיטה","19/03/2018 18:00","19","145","3.5"
"חיפה, אוניברסיטה","19/03/2018 18:10","18","144","3.8"
"חיפה, אוניברסיטה","19/03/2018 18:20","17","139","4"
"חיפה, אוניברסיטה","19/03/2018 18:30","17","145","4.3"
"חיפה, אוניברסיטה","19/03/2018 18:40","17","149","4"
"חיפה, אוניברסיטה","19/03/2018 18:50","16","152","4.2"
"חיפה, אוניברסיטה","19/03/2018 19:00","17","150","4.4"
"חיפה, אוניברסיטה","19/03/2018 19:10","16","152","4.6"
"חיפה, אוניברסיטה","19/03/2018 19:20","16","146","4.5"
"חיפה, אוניברסיטה","19/03/2018 19:30","16","145","4.8"
"חיפה, אוניברסיטה","19/03/2018 19:40","16","141","4.9"
"חיפה, אוניברסיטה","19/03/2018 19:50","17","138","5.4"
"חיפה, אוניברסיטה","19/03/2018 20:00","16","138","5.7"
"חיפה, אוניברסיטה","19/03/2018 20:10","16","140","5.4"
"חיפה, אוניברסיטה","19/03/2018 20:20","16","143","5.5"
"חיפה, אוניברסיטה","19/03/2018 20:30","15","146","5.5"
"חיפה, אוניברסיטה","19/03/2018 20:40","15","150","5.5"
"חיפה, אוניברסיטה","19/03/2018 20:50","15","151","5.8"
"חיפה, אוניברסיטה","19/03/2018 21:00","15","154","6.3"
"חיפה, אוניברסיטה","19/03/2018 21:10","15","160","5.2"
"חיפה, אוניברסיטה","19/03/2018 21:20","23","254","4.8"
"חיפה, אוניברסיטה","19/03/2018 21:30","30","260","7.5"
"חיפה, אוניברסיטה","19/03/2018 21:40","34","245","6.8"
"חיפה, אוניברסיטה","19/03/2018 21:50","35","252","7"
"חיפה, אוניברסיטה","19/03/2018 22:00","33","248","5.9"
"חיפה, אוניברסיטה","19/03/2018 22:10","34","254","5.8"
"חיפה, אוניברסיטה","19/03/2018 22:20","28","256","5.6"
"חיפה, אוניברסיטה","19/03/2018 22:30","29","263","5.5"
"חיפה, אוניברסיטה","19/03/2018 22:40","29","259","5.6"
"חיפה, אוניברסיטה","19/03/2018 22:50","37","257","5.7"
"חיפה, אוניברסיטה","19/03/2018 23:00","38","250","5.8"
"חיפה, אוניברסיטה","19/03/2018 23:10","39","244","6.4"
"חיפה, אוניברסיטה","19/03/2018 23:20","47","243","6.8"
"חיפה, אוניברסיטה","19/03/2018 23:30","51","238","6.8"
"חיפה, אוניברסיטה","19/03/2018 23:40","59","236","8.1"
"חיפה, אוניברסיטה","19/03/2018 23:50","59","233","8.4"
"חיפה, אוניברסיטה","20/03/2018 00:00","64","238","8.3"
"חיפה, אוניברסיטה","20/03/2018 00:10","62","239","8.6"
"חיפה, אוניברסיטה","20/03/2018 00:20","60","238","8.3"
"חיפה, אוניברסיטה","20/03/2018 00:30","62","243","8.9"
"חיפה, אוניברסיטה","20/03/2018 00:40","72","242","9.6"
"חיפה, אוניברסיטה","20/03/2018 00:50","88","240","9.8"
"חיפה, אוניברסיטה","20/03/2018 01:00","94","237","9.8"
"חיפה, אוניברסיטה","20/03/2018 01:10","97","236","9.6"
"חיפה, אוניברסיטה","20/03/2018 01:20","98","236","9.8"
"חיפה, אוניברסיטה","20/03/2018 01:30","99","236","10.2"
"חיפה, אוניברסיטה","20/03/2018 01:40","99","237","10"
"חיפה, אוניברסיטה","20/03/2018 01:50","99","241","11.2"
"חיפה, אוניברסיטה","20/03/2018 02:00","99","235","10.1"
"חיפה, אוניברסיטה","20/03/2018 02:10","99","231","10.4"
"חיפה, אוניברסיטה","20/03/2018 02:20","99","236","10.4"
"חיפה, אוניברסיטה","20/03/2018 02:30","99","233","9.5"
"חיפה, אוניברסיטה","20/03/2018 02:40","99","229","8.4"
"חיפה, אוניברסיטה","20/03/2018 02:50","99","229","8.1"
"חיפה, אוניברסיטה","20/03/2018 03:00","99","229","8.2"
"חיפה, אוניברסיטה","20/03/2018 03:10","99","233","8.2"
"חיפה, אוניברסיטה","20/03/2018 03:20","99","233","8.7"
"חיפה, אוניברסיטה","20/03/2018 03:30","99","233","8.8"
"חיפה, אוניברסיטה","20/03/2018 03:40","99","237","8.2"
"חיפה, אוניברסיטה","20/03/2018 03:50","99","234","8.3"
"חיפה, אוניברסיטה","20/03/2018 04:00","99","232","7.7"
"חיפה, אוניברסיטה","20/03/2018 04:10","99","234","7.8"
"חיפה, אוניברסיטה","20/03/2018 04:20","99","237","7.4"
"חיפה, אוניברסיטה","20/03/2018 04:30","99","231","7.1"
"חיפה, אוניברסיטה","20/03/2018 04:40","99","232","7"
"חיפה, אוניברסיטה","20/03/2018 04:50","99","234","6.7"
"חיפה, אוניברסיטה","20/03/2018 05:00","99","235","6.7"
"חיפה, אוניברסיטה","20/03/2018 05:10","99","235","6.8"
"חיפה, אוניברסיטה","20/03/2018 05:20","99","237","6.6"
"חיפה, אוניברסיטה","20/03/2018 05:30","99","234","5.8"
"חיפה, אוניברסיטה","20/03/2018 05:40","99","225","5.4"
"חיפה, אוניברסיטה","20/03/2018 05:50","99","224","4.9"
"חיפה, אוניברסיטה","20/03/2018 06:00","99","226","4.8"
"חיפה, אוניברסיטה","20/03/2018 06:10","99","233","5.3"
"חיפה, אוניברסיטה","20/03/2018 06:20","99","229","5.7"
"חיפה, אוניברסיטה","20/03/2018 06:30","99","230","6.3"
"חיפה, אוניברסיטה","20/03/2018 06:40","99","231","5.6"
"חיפה, אוניברסיטה","20/03/2018 06:50","99","235","5.7"
"חיפה, אוניברסיטה","20/03/2018 07:00","99","235","5.9"
"חיפה, אוניברסיטה","20/03/2018 07:10","99","233","5.8"
"חיפה, אוניברסיטה","20/03/2018 07:20","99","235","5.4"
"חיפה, אוניברסיטה","20/03/2018 07:30","99","234","4.9"
"חיפה, אוניברסיטה","20/03/2018 07:40","99","237","4.1"
"חיפה, אוניברסיטה","20/03/2018 07:50","99","233","4.9"
"חיפה, אוניברסיטה","20/03/2018 08:00","99","239","4.8"
"חיפה, אוניברסיטה","20/03/2018 08:10","99","234","4.9"
"חיפה, אוניברסיטה","20/03/2018 08:20","99","234","5.3"
"חיפה, אוניברסיטה","20/03/2018 08:30","99","236","5.6"
"חיפה, אוניברסיטה","20/03/2018 08:40","99","234","6.2"
"חיפה, אוניברסיטה","20/03/2018 08:50","99","232","6.4"
"חיפה, אוניברסיטה","20/03/2018 09:00","99","236","6.5"
"חיפה, אוניברסיטה","20/03/2018 09:10","99","234","6.1"
"חיפה, אוניברסיטה","20/03/2018 09:20","98","231","5.6"
"חיפה, אוניברסיטה","20/03/2018 09:30","92","231","7"
"חיפה, אוניברסיטה","20/03/2018 09:40","89","232","7"
"חיפה, אוניברסיטה","20/03/2018 09:50","88","234","7.2"
"חיפה, אוניברסיטה","20/03/2018 10:00","85","225","6.9"
"חיפה, אוניברסיטה","20/03/2018 10:10","84","232","6.1"
"חיפה, אוניברסיטה","20/03/2018 10:20","80","221","7.2"
"חיפה, אוניברסיטה","20/03/2018 10:30","83","236","6.5"
"חיפה, אוניברסיטה","20/03/2018 10:40","86","241","6.2"
"חיפה, אוניברסיטה","20/03/2018 10:50","88","244","6.4"
"חיפה, אוניברסיטה","20/03/2018 11:00","89","237","6.8"
"חיפה, אוניברסיטה","20/03/2018 11:10","89","236","6.4"
"חיפה, אוניברסיטה","20/03/2018 11:20","88","236","7.2"
"חיפה, אוניברסיטה","20/03/2018 11:30","88","234","7.4"
"חיפה, אוניברסיטה","20/03/2018 11:40","88","242","6.9"
"חיפה, אוניברסיטה","20/03/2018 11:50","87","242","7.2"
"חיפה, אוניברסיטה","20/03/2018 12:00","88","243","7.5"
"חיפה, אוניברסיטה","20/03/2018 12:10","88","239","8.5"
"חיפה, אוניברסיטה","20/03/2018 12:20","85","240","7.8"
"חיפה, אוניברסיטה","20/03/2018 12:30","84","241","8.7"
"חיפה, אוניברסיטה","20/03/2018 12:40","84","240","8.5"
"חיפה, אוניברסיטה","20/03/2018 12:50","82","240","8.8"
"חיפה, אוניברסיטה","20/03/2018 13:00","79","239","8"
"חיפה, אוניברסיטה","20/03/2018 13:10","78","241","8"
"חיפה, אוניברסיטה","20/03/2018 13:20","77","241","7.6"
"חיפה, אוניברסיטה","20/03/2018 13:30","75","240","7.9"
"חיפה, אוניברסיטה","20/03/2018 13:40","75","241","7.5"
"חיפה, אוניברסיטה","20/03/2018 13:50","73","242","7.4"
"חיפה, אוניברסיטה","20/03/2018 14:00","74","246","7.8"
"חיפה, אוניברסיטה","20/03/2018 14:10","77","247","8.3"
"חיפה, אוניברסיטה","20/03/2018 14:20","78","247","7.8"
"חיפה, אוניברסיטה","20/03/2018 14:30","80","246","7.9"
"חיפה, אוניברסיטה","20/03/2018 14:40","80","246","8.1"
"חיפה, אוניברסיטה","20/03/2018 14:50","79","244","7.8"
"חיפה, אוניברסיטה","20/03/2018 15:00","78","241","7.9"
"חיפה, אוניברסיטה","20/03/2018 15:10","80","247","8.1"
"חיפה, אוניברסיטה","20/03/2018 15:20","82","249","8"
"חיפה, אוניברסיטה","20/03/2018 15:30","83","248","7.4"
"חיפה, אוניברסיטה","20/03/2018 15:40","82","247","6.8"
"חיפה, אוניברסיטה","20/03/2018 15:50","80","243","6"
"חיפה, אוניברסיטה","20/03/2018 16:00","80","249","6.6"
"חיפה, אוניברסיטה","20/03/2018 16:10","80","250","6.2"
"חיפה, אוניברסיטה","20/03/2018 16:20","81","253","6"
"חיפה, אוניברסיטה","20/03/2018 16:30","84","252","5.6"
"חיפה, אוניברסיטה","20/03/2018 16:40","83","260","5.2"
"חיפה, אוניברסיטה","20/03/2018 16:50","81","263","5.3"
"חיפה, אוניברסיטה","20/03/2018 17:00","81","254","4.9"
"חיפה, אוניברסיטה","20/03/2018 17:10","79","255","4.8"
"חיפה, אוניברסיטה","20/03/2018 17:20","79","253","5.1"
"חיפה, אוניברסיטה","20/03/2018 17:30","80","258","4.9"
"חיפה, אוניברסיטה","20/03/2018 17:40","82","262","4"
"חיפה, אוניברסיטה","20/03/2018 17:50","82","261","3.3"
"חיפה, אוניברסיטה","20/03/2018 18:00","82","263","3.4"
"חיפה, אוניברסיטה","20/03/2018 18:10","82","268","3"
"חיפה, אוניברסיטה","20/03/2018 18:20","82","269","2.5"
"חיפה, אוניברסיטה","20/03/2018 18:30","84","269","2.5"
"חיפה, אוניברסיטה","20/03/2018 18:40","85","269","2.6"
"חיפה, אוניברסיטה","20/03/2018 18:50","86","280","2.6"
"חיפה, אוניברסיטה","20/03/2018 19:00","87","274","2.9"
"חיפה, אוניברסיטה","20/03/2018 19:10","89","276","3.3"
"חיפה, אוניברסיטה","20/03/2018 19:20","90","274","3.1"
"חיפה, אוניברסיטה","20/03/2018 19:30","91","273","3"
"חיפה, אוניברסיטה","20/03/2018 19:40","90","292","2.5"
"חיפה, אוניברסיטה","20/03/2018 19:50","74","322","2.8"
"חיפה, אוניברסיטה","20/03/2018 20:00","69","336","2.9"
"חיפה, אוניברסיטה","20/03/2018 20:10","70","341","3.3"
"חיפה, אוניברסיטה","20/03/2018 20:20","78","350","3.2"
"חיפה, אוניברסיטה","20/03/2018 20:30","83","354","2.6"
"חיפה, אוניברסיטה","20/03/2018 20:40","86","352","3.2"
"חיפה, אוניברסיטה","20/03/2018 20:50","88","1","3.6"
"חיפה, אוניברסיטה","20/03/2018 21:00","90","4","3.7"
"חיפה, אוניברסיטה","20/03/2018 21:10","91","10","4.6"
"חיפה, אוניברסיטה","20/03/2018 21:20","92","22","4.5"
"חיפה, אוניברסיטה","20/03/2018 21:30","93","30","4.6"
"חיפה, אוניברסיטה","20/03/2018 21:40","93","34","4.7"
"חיפה, אוניברסיטה","20/03/2018 21:50","93","32","4.6"
"חיפה, אוניברסיטה","20/03/2018 22:00","94","37","4.5"
"חיפה, אוניברסיטה","20/03/2018 22:10","94","34","4.8"
"חיפה, אוניברסיטה","20/03/2018 22:20","94","32","4.4"
"חיפה, אוניברסיטה","20/03/2018 22:30","94","36","3.7"
"חיפה, אוניברסיטה","20/03/2018 22:40","94","38","3.3"
"חיפה, אוניברסיטה","20/03/2018 22:50","94","41","2.6"
"חיפה, אוניברסיטה","20/03/2018 23:00","94","56","2.2"
"חיפה, אוניברסיטה","20/03/2018 23:10","90","72","2.2"
"חיפה, אוניברסיטה","20/03/2018 23:20","75","56","2.6"
"חיפה, אוניברסיטה","20/03/2018 23:30","60","57","2.6"
"חיפה, אוניברסיטה","20/03/2018 23:40","60","39","2.7"
"חיפה, אוניברסיטה","20/03/2018 23:50","65","14","3"
"חיפה, אוניברסיטה","21/03/2018 00:00","67","18","2.7"
"חיפה, אוניברסיטה","21/03/2018 00:10","72","14","2.8"
"חיפה, אוניברסיטה","21/03/2018 00:20","66","13","3.1"
"חיפה, אוניברסיטה","21/03/2018 00:30","68","11","3.7"
"חיפה, אוניברסיטה","21/03/2018 00:40","69","9","3.3"
"חיפה, אוניברסיטה","21/03/2018 00:50","62","8","2.7"
"חיפה, אוניברסיטה","21/03/2018 01:00","64","3","2.9"
"חיפה, אוניברסיטה","21/03/2018 01:10","73","359","2.7"
"חיפה, אוניברסיטה","21/03/2018 01:20","71","356","2.2"
"חיפה, אוניברסיטה","21/03/2018 01:30","75","1","2.4"
"חיפה, אוניברסיטה","21/03/2018 01:40","78","4","2.1"
"חיפה, אוניברסיטה","21/03/2018 01:50","84","6","2.9"
"חיפה, אוניברסיטה","21/03/2018 02:00","89","16","2.9"
"חיפה, אוניברסיטה","21/03/2018 02:10","91","23","3.2"
"חיפה, אוניברסיטה","21/03/2018 02:20","92","26","3.9"
"חיפה, אוניברסיטה","21/03/2018 02:30","93","24","4"
"חיפה, אוניברסיטה","21/03/2018 02:40","94","31","4.2"
"חיפה, אוניברסיטה","21/03/2018 02:50","90","35","3.6"
"חיפה, אוניברסיטה","21/03/2018 03:00","87","27","3.1"
"חיפה, אוניברסיטה","21/03/2018 03:10","81","19","3.1"
"חיפה, אוניברסיטה","21/03/2018 03:20","67","13","3.4"
"חיפה, אוניברסיטה","21/03/2018 03:30","58","17","3.9"
"חיפה, אוניברסיטה","21/03/2018 03:40","55","25","3.8"
"חיפה, אוניברסיטה","21/03/2018 03:50","40","17","4"
"חיפה, אוניברסיטה","21/03/2018 04:00","33","11","3.9"
"חיפה, אוניברסיטה","21/03/2018 04:10","32","14","3.8"
"חיפה, אוניברסיטה","21/03/2018 04:20","33","16","4.1"
"חיפה, אוניברסיטה","21/03/2018 04:30","32","16","4"
"חיפה, אוניברסיטה","21/03/2018 04:40","32","22","4"
"חיפה, אוניברסיטה","21/03/2018 04:50","33","32","3.8"
"חיפה, אוניברסיטה","21/03/2018 05:00","33","34","3.9"
"חיפה, אוניברסיטה","21/03/2018 05:10","32","34","4.2"
"חיפה, אוניברסיטה","21/03/2018 05:20","31","34","3.9"
"חיפה, אוניברסיטה","21/03/2018 05:30","31","40","3.9"
"חיפה, אוניברסיטה","21/03/2018 05:40","32","48","4"
"חיפה, אוניברסיטה","21/03/2018 05:50","30","46","4.6"
"חיפה, אוניברסיטה","21/03/2018 06:00","30","45","4.6"
"חיפה, אוניברסיטה","21/03/2018 06:10","30","43","4.6"
"חיפה, אוניברסיטה","21/03/2018 06:20","30","42","5"
"חיפה, אוניברסיטה","21/03/2018 06:30","30","45","4.8"
"חיפה, אוניברסיטה","21/03/2018 06:40","30","52","4.2"
"חיפה, אוניברסיטה","21/03/2018 06:50","29","53","4.8"
"חיפה, אוניברסיטה","21/03/2018 07:00","28","55","4.4"
"חיפה, אוניברסיטה","21/03/2018 07:10","28","56","4.5"
"חיפה, אוניברסיטה","21/03/2018 07:20","28","52","4.6"
"חיפה, אוניברסיטה","21/03/2018 07:30","27","53","4.8"
"חיפה, אוניברסיטה","21/03/2018 07:40","26","50","4.7"
"חיפה, אוניברסיטה","21/03/2018 07:50","25","41","4.8"
"חיפה, אוניברסיטה","21/03/2018 08:00","25","38","5.5"
"חיפה, אוניברסיטה","21/03/2018 08:10","24","35","5.3"
"חיפה, אוניברסיטה","21/03/2018 08:20","23","32","5.2"
"חיפה, אוניברסיטה","21/03/2018 08:30","24","28","4.7"
"חיפה, אוניברסיטה","21/03/2018 08:40","24","29","4.6"
"חיפה, אוניברסיטה","21/03/2018 08:50","25","31","4.4"
"חיפה, אוניברסיטה","21/03/2018 09:00","26","37","4.4"
"חיפה, אוניברסיטה","21/03/2018 09:10","28","37","4"
"חיפה, אוניברסיטה","21/03/2018 09:20","27","43","3.8"
"חיפה, אוניברסיטה","21/03/2018 09:30","27","41","4.1"
"חיפה, אוניברסיטה","21/03/2018 09:40","29","40","3.6"
"חיפה, אוניברסיטה","21/03/2018 09:50","29","33","3.3"
"חיפה, אוניברסיטה","21/03/2018 10:00","31","28","2.7"
"חיפה, אוניברסיטה","21/03/2018 10:10","37","39","3.1"
"חיפה, אוניברסיטה","21/03/2018 10:20","38","37","2.6"
"חיפה, אוניברסיטה","21/03/2018 10:30","33","36","2.9"
"חיפה, אוניברסיטה","21/03/2018 10:40","30","47","3.9"
"חיפה, אוניברסיטה","21/03/2018 10:50","31","46","3.6"
"חיפה, אוניברסיטה","21/03/2018 11:00","31","42","4.3"
"חיפה, אוניברסיטה","21/03/2018 11:10","31","41","3.8"
"חיפה, אוניברסיטה","21/03/2018 11:20","31","34","3.5"
"חיפה, אוניברסיטה","21/03/2018 11:30","29","33","3.6"
"חיפה, אוניברסיטה","21/03/2018 11:40","28","34","3.4"
"חיפה, אוניברסיטה","21/03/2018 11:50","28","23","3.7"
"חיפה, אוניברסיטה","21/03/2018 12:00","29","25","3.3"
"חיפה, אוניברסיטה","21/03/2018 12:10","25","13","2.9"
"חיפה, אוניברסיטה","21/03/2018 12:20","26","20","3.2"
"חיפה, אוניברסיטה","21/03/2018 12:30","24","4","2.7"
"חיפה, אוניברסיטה","21/03/2018 12:40","-","20","1.9"
"חיפה, אוניברסיטה","21/03/2018 12:50","-","14","2.7"
"חיפה, אוניברסיטה","21/03/2018 13:00","28","20","2.8"
"חיפה, אוניברסיטה","21/03/2018 13:10","26","16","3.5"
"חיפה, אוניברסיטה","21/03/2018 13:20","26","15","3.3"
"חיפה, אוניברסיטה","21/03/2018 13:30","25","22","3.6"
"חיפה, אוניברסיטה","21/03/2018 13:40","26","7","3"
"חיפה, אוניברסיטה","21/03/2018 13:50","26","20","3.1"
"חיפה, אוניברסיטה","21/03/2018 14:00","24","9","3.1"
"חיפה, אוניברסיטה","21/03/2018 14:10","25","12","2.9"
"חיפה, אוניברסיטה","21/03/2018 14:20","26","30","3"
"חיפה, אוניברסיטה","21/03/2018 14:30","27","21","4.1"
