"תחנה","תאריך ושעה (שעון קיץ)","לחות יחסית (%)","כיוון הרוח (מעלות)","מהירות רוח (מטר לשניה)"
"נחשון","02/02/2021 06:20","33","111","7.7"
"נחשון","02/02/2021 06:30","32","112","8.2"
"נחשון","02/02/2021 06:40","32","113","8.2"
"נחשון","02/02/2021 06:50","33","110","8"
"נחשון","02/02/2021 07:00","33","113","7.6"
"נחשון","02/02/2021 07:10","34","112","7.3"
"נחשון","02/02/2021 07:20","34","110","7.5"
"נחשון","02/02/2021 07:30","36","105","6.8"
"נחשון","02/02/2021 07:40","35","109","7"
"נחשון","02/02/2021 07:50","36","106","6.6"
"נחשון","02/02/2021 08:00","36","106","6.9"
"נחשון","02/02/2021 08:10","37","106","7"
"נחשון","02/02/2021 08:20","38","104","7.1"
"נחשון","02/02/2021 08:30","39","104","6.4"
"נחשון","02/02/2021 08:40","39","103","7.2"
"נחשון","02/02/2021 08:50","39","105","6.1"
"נחשון","02/02/2021 09:00","39","104","6"
"נחשון","02/02/2021 09:10","39","104","6.7"
"נחשון","02/02/2021 09:20","39","105","6.4"
"נחשון","02/02/2021 09:30","38","104","7"
"נחשון","02/02/2021 09:40","38","104","6.6"
"נחשון","02/02/2021 09:50","39","104","6.6"
"נחשון","02/02/2021 10:00","40","106","6.5"
"נחשון","02/02/2021 10:10","39","105","6.7"
"נחשון","02/02/2021 10:20","39","107","7.3"
"נחשון","02/02/2021 10:30","39","105","7.2"
"נחשון","02/02/2021 10:40","39","109","7.3"
"נחשון","02/02/2021 10:50","39","109","6.8"
"נחשון","02/02/2021 11:00","39","107","7"
"נחשון","02/02/2021 11:10","39","108","7.7"
"נחשון","02/02/2021 11:20","39","111","7.3"
"נחשון","02/02/2021 11:30","38","108","7.6"
"נחשון","02/02/2021 11:40","38","108","7.7"
"נחשון","02/02/2021 11:50","39","107","6.8"
"נחשון","02/02/2021 12:00","40","104","6.1"
"נחשון","02/02/2021 12:10","39","111","6.9"
"נחשון","02/02/2021 12:20","39","111","6"
"נחשון","02/02/2021 12:30","38","107","6.1"
"נחשון","02/02/2021 12:40","38","108","6"
"נחשון","02/02/2021 12:50","38","109","5.8"
"נחשון","02/02/2021 13:00","40","112","4.5"
"נחשון","02/02/2021 13:10","39","107","5"
"נחשון","02/02/2021 13:20","39","105","5.1"
"נחשון","02/02/2021 13:30","39","106","4.6"
"נחשון","02/02/2021 13:40","39","114","4.5"
"נחשון","02/02/2021 13:50","39","116","4.8"
"נחשון","02/02/2021 14:00","39","114","4.5"
"נחשון","02/02/2021 14:10","38","108","5.5"
"נחשון","02/02/2021 14:20","38","109","5.3"
"נחשון","02/02/2021 14:30","38","111","4.9"
"נחשון","02/02/2021 14:40","38","107","5"
"נחשון","02/02/2021 14:50","38","106","5.4"
"נחשון","02/02/2021 15:00","39","108","5.6"
"נחשון","02/02/2021 15:10","38","108","5.7"
"נחשון","02/02/2021 15:20","39","109","5.2"
"נחשון","02/02/2021 15:30","39","111","4.9"
"נחשון","02/02/2021 15:40","40","111","4.5"
"נחשון","02/02/2021 15:50","39","109","5.2"
"נחשון","02/02/2021 16:00","40","109","4.9"
"נחשון","02/02/2021 16:10","39","113","4.7"
"נחשון","02/02/2021 16:20","40","110","4.6"
"נחשון","02/02/2021 16:30","40","109","4.5"
"נחשון","02/02/2021 16:40","40","111","4.4"
"נחשון","02/02/2021 16:50","39","111","4.7"
"נחשון","02/02/2021 17:00","39","110","4.9"
"נחשון","02/02/2021 17:10","41","110","4.3"
"נחשון","02/02/2021 17:20","41","112","4.4"
"נחשון","02/02/2021 17:30","41","114","4.4"
"נחשון","02/02/2021 17:40","43","111","4.3"
"נחשון","02/02/2021 17:50","43","112","4.4"
"נחשון","02/02/2021 18:00","41","114","4.5"
"נחשון","02/02/2021 18:10","40","115","4.6"
"נחשון","02/02/2021 18:20","41","114","4.5"
"נחשון","02/02/2021 18:30","40","116","4"
"נחשון","02/02/2021 18:40","40","116","4.1"
"נחשון","02/02/2021 18:50","40","109","3.8"
"נחשון","02/02/2021 19:00","41","111","2.3"
"נחשון","02/02/2021 19:10","39","352","1.1"
"נחשון","02/02/2021 19:20","38","3","1.4"
"נחשון","02/02/2021 19:30","39","37","0.3"
"נחשון","02/02/2021 19:40","43","61","0.5"
"נחשון","02/02/2021 19:50","44","65","1"
"נחשון","02/02/2021 20:00","45","81","0.9"
"נחשון","02/02/2021 20:10","45","98","1.2"
"נחשון","02/02/2021 20:20","44","109","0.9"
"נחשון","02/02/2021 20:30","45","127","1.2"
"נחשון","02/02/2021 20:40","46","257","0.8"
"נחשון","02/02/2021 20:50","50","69","0.4"
"נחשון","02/02/2021 21:00","52","101","0.3"
"נחשון","02/02/2021 21:10","49","116","0.9"
"נחשון","02/02/2021 21:20","43","134","1.4"
"נחשון","02/02/2021 21:30","45","110","1.5"
"נחשון","02/02/2021 21:40","46","101","1.1"
"נחשון","02/02/2021 21:50","46","106","0.3"
"נחשון","02/02/2021 22:00","46","123","0.3"
"נחשון","02/02/2021 22:10","51","30","0.2"
"נחשון","02/02/2021 22:20","52","308","0.1"
"נחשון","02/02/2021 22:30","48","183","0.4"
"נחשון","02/02/2021 22:40","40","198","1.6"
"נחשון","02/02/2021 22:50","47","205","0.7"
"נחשון","02/02/2021 23:00","52","178","1.4"
"נחשון","02/02/2021 23:10","51","192","0.9"
"נחשון","02/02/2021 23:20","46","182","1.3"
"נחשון","02/02/2021 23:30","54","135","2.1"
"נחשון","02/02/2021 23:40","51","131","1.5"
"נחשון","02/02/2021 23:50","44","135","1.4"
"נחשון","03/02/2021 00:00","46","139","2.3"
"נחשון","03/02/2021 00:10","42","105","4.5"
"נחשון","03/02/2021 00:20","40","101","4.9"
"נחשון","03/02/2021 00:30","39","145","4.4"
"נחשון","03/02/2021 00:40","38","240","2.5"
"נחשון","03/02/2021 00:50","37","230","1.3"
"נחשון","03/02/2021 01:00","42","233","0.4"
"נחשון","03/02/2021 01:10","42","304","1.1"
"נחשון","03/02/2021 01:20","42","295","1.1"
"נחשון","03/02/2021 01:30","50","232","1.7"
"נחשון","03/02/2021 01:40","48","256","2.2"
"נחשון","03/02/2021 01:50","44","256","2.7"
"נחשון","03/02/2021 02:00","45","246","2.4"
"נחשון","03/02/2021 02:10","44","229","2.6"
"נחשון","03/02/2021 02:20","48","186","2.1"
"נחשון","03/02/2021 02:30","55","153","1.6"
"נחשון","03/02/2021 02:40","55","125","2.6"
"נחשון","03/02/2021 02:50","56","136","3.6"
"נחשון","03/02/2021 03:00","54","115","3.2"
"נחשון","03/02/2021 03:10","55","110","3.1"
"נחשון","03/02/2021 03:20","53","95","3.5"
"נחשון","03/02/2021 03:30","48","95","3.8"
"נחשון","03/02/2021 03:40","43","92","4.6"
"נחשון","03/02/2021 03:50","41","96","3.6"
"נחשון","03/02/2021 04:00","41","87","2.4"
"נחשון","03/02/2021 04:10","40","152","0.8"
"נחשון","03/02/2021 04:20","41","128","0.9"
"נחשון","03/02/2021 04:30","41","122","0.9"
"נחשון","03/02/2021 04:40","41","116","2.4"
"נחשון","03/02/2021 04:50","42","117","3.1"
"נחשון","03/02/2021 05:00","42","112","2.8"
"נחשון","03/02/2021 05:10","43","110","3"
"נחשון","03/02/2021 05:20","41","127","1.3"
"נחשון","03/02/2021 05:30","41","198","1"
"נחשון","03/02/2021 05:40","41","208","1.2"
"נחשון","03/02/2021 05:50","41","147","1.5"
"נחשון","03/02/2021 06:00","44","148","1.9"
"נחשון","03/02/2021 06:10","45","136","1.8"
"נחשון","03/02/2021 06:20","47","109","0.9"
"נחשון","03/02/2021 06:30","48","105","0.9"
"נחשון","03/02/2021 06:40","47","277","0.4"
"נחשון","03/02/2021 06:50","49","9","0.7"
"נחשון","03/02/2021 07:00","50","64","0.3"
"נחשון","03/02/2021 07:10","50","274","0.3"
"נחשון","03/02/2021 07:20","51","249","0.3"
"נחשון","03/02/2021 07:30","53","42","0.6"
"נחשון","03/02/2021 07:40","53","105","0.5"
"נחשון","03/02/2021 07:50","56","119","1.6"
"נחשון","03/02/2021 08:00","60","111","2.6"
"נחשון","03/02/2021 08:10","57","115","3.5"
"נחשון","03/02/2021 08:20","57","116","3.2"
"נחשון","03/02/2021 08:30","56","123","2.5"
"נחשון","03/02/2021 08:40","57","114","2.3"
"נחשון","03/02/2021 08:50","57","101","1.6"
"נחשון","03/02/2021 09:00","54","95","1.2"
"נחשון","03/02/2021 09:10","55","95","1.6"
"נחשון","03/02/2021 09:20","55","90","0.5"
"נחשון","03/02/2021 09:30","53","156","2.3"
"נחשון","03/02/2021 09:40","49","149","4.2"
"נחשון","03/02/2021 09:50","45","170","3.8"
"נחשון","03/02/2021 10:00","45","170","3.7"
"נחשון","03/02/2021 10:10","45","167","3.4"
"נחשון","03/02/2021 10:20","45","171","3.3"
"נחשון","03/02/2021 10:30","45","175","3.3"
"נחשון","03/02/2021 10:40","-","171","3.2"
"נחשון","03/02/2021 10:50","-","171","3.5"
"נחשון","03/02/2021 11:00","43","172","3.4"
"נחשון","03/02/2021 11:10","44","184","4.2"
"נחשון","03/02/2021 11:20","43","195","4.3"
"נחשון","03/02/2021 11:30","43","206","4.2"
"נחשון","03/02/2021 11:40","42","201","4.4"
"נחשון","03/02/2021 11:50","41","202","4.8"
"נחשון","03/02/2021 12:00","39","207","4.6"
"נחשון","03/02/2021 12:10","38","214","3.9"
"נחשון","03/02/2021 12:20","36","222","3.6"
"נחשון","03/02/2021 12:30","34","194","4.2"
"נחשון","03/02/2021 12:40","33","209","3.2"
"נחשון","03/02/2021 12:50","32","233","2.8"
"נחשון","03/02/2021 13:00","32","221","2.5"
"נחשון","03/02/2021 13:10","32","225","2.6"
"נחשון","03/02/2021 13:20","31","244","2.4"
"נחשון","03/02/2021 13:30","30","255","2.5"
"נחשון","03/02/2021 13:40","31","246","2.4"
"נחשון","03/02/2021 13:50","33","209","2.9"
"נחשון","03/02/2021 14:00","33","214","3.2"
"נחשון","03/02/2021 14:10","33","210","3"
"נחשון","03/02/2021 14:20","33","210","3.2"
"נחשון","03/02/2021 14:30","32","254","2.5"
"נחשון","03/02/2021 14:40","33","263","1.8"
"נחשון","03/02/2021 14:50","32","274","2"
"נחשון","03/02/2021 15:00","32","268","2"
"נחשון","03/02/2021 15:10","32","260","1.4"
"נחשון","03/02/2021 15:20","33","253","1.9"
"נחשון","03/02/2021 15:30","34","265","2"
"נחשון","03/02/2021 15:40","35","300","1.8"
"נחשון","03/02/2021 15:50","42","334","3.3"
"נחשון","03/02/2021 16:00","43","345","3.1"
"נחשון","03/02/2021 16:10","45","340","2.9"
"נחשון","03/02/2021 16:20","43","343","2.9"
"נחשון","03/02/2021 16:30","43","342","2.3"
"נחשון","03/02/2021 16:40","47","347","2.6"
"נחשון","03/02/2021 16:50","50","357","2.7"
"נחשון","03/02/2021 17:00","51","353","2.5"
"נחשון","03/02/2021 17:10","53","353","2.6"
"נחשון","03/02/2021 17:20","53","355","2"
"נחשון","03/02/2021 17:30","53","351","2.7"
"נחשון","03/02/2021 17:40","54","6","1.9"
"נחשון","03/02/2021 17:50","57","12","1.6"
"נחשון","03/02/2021 18:00","58","0","2.4"
"נחשון","03/02/2021 18:10","58","352","2.6"
"נחשון","03/02/2021 18:20","60","351","2"
"נחשון","03/02/2021 18:30","64","11","1"
"נחשון","03/02/2021 18:40","66","9","1.4"
"נחשון","03/02/2021 18:50","67","66","1.1"
"נחשון","03/02/2021 19:00","71","103","1.7"
"נחשון","03/02/2021 19:10","75","125","2.8"
"נחשון","03/02/2021 19:20","76","121","2.8"
"נחשון","03/02/2021 19:30","74","120","2.9"
"נחשון","03/02/2021 19:40","71","119","3.6"
"נחשון","03/02/2021 19:50","70","116","3.7"
"נחשון","03/02/2021 20:00","69","115","3"
"נחשון","03/02/2021 20:10","69","122","1.6"
"נחשון","03/02/2021 20:20","69","108","1.3"
"נחשון","03/02/2021 20:30","70","103","1.6"
"נחשון","03/02/2021 20:40","69","161","1.4"
"נחשון","03/02/2021 20:50","68","132","1.1"
"נחשון","03/02/2021 21:00","66","152","0.6"
"נחשון","03/02/2021 21:10","66","202","0.4"
"נחשון","03/02/2021 21:20","69","17","0.3"
"נחשון","03/02/2021 21:30","66","84","0.8"
"נחשון","03/02/2021 21:40","62","62","1.2"
"נחשון","03/02/2021 21:50","61","34","1.4"
"נחשון","03/02/2021 22:00","63","90","2"
"נחשון","03/02/2021 22:10","62","113","4.1"
"נחשון","03/02/2021 22:20","57","113","4.4"
"נחשון","03/02/2021 22:30","58","107","4.5"
"נחשון","03/02/2021 22:40","57","103","4.5"
"נחשון","03/02/2021 22:50","55","104","4.3"
"נחשון","03/02/2021 23:00","53","102","4.4"
"נחשון","03/02/2021 23:10","51","111","3.7"
"נחשון","03/02/2021 23:20","49","108","4.4"
"נחשון","03/02/2021 23:30","46","105","4.9"
"נחשון","03/02/2021 23:40","46","97","4.9"
"נחשון","03/02/2021 23:50","46","93","4.6"
"נחשון","04/02/2021 00:00","48","97","3.4"
"נחשון","04/02/2021 00:10","43","113","4.3"
"נחשון","04/02/2021 00:20","40","109","4.7"
"נחשון","04/02/2021 00:30","39","118","5.2"
"נחשון","04/02/2021 00:40","37","121","4.6"
"נחשון","04/02/2021 00:50","35","112","6.5"
"נחשון","04/02/2021 01:00","34","113","7.2"
"נחשון","04/02/2021 01:10","35","118","4.5"
"נחשון","04/02/2021 01:20","36","114","3.4"
"נחשון","04/02/2021 01:30","38","358","1"
"נחשון","04/02/2021 01:40","39","325","1.3"
"נחשון","04/02/2021 01:50","41","25","1.2"
"נחשון","04/02/2021 02:00","42","7","1.4"
"נחשון","04/02/2021 02:10","39","64","1.2"
"נחשון","04/02/2021 02:20","41","21","0.6"
"נחשון","04/02/2021 02:30","44","251","0.7"
"נחשון","04/02/2021 02:40","46","255","0.9"
"נחשון","04/02/2021 02:50","49","253","3.5"
"נחשון","04/02/2021 03:00","51","270","2.8"
"נחשון","04/02/2021 03:10","52","280","0.6"
"נחשון","04/02/2021 03:20","61","93","1.6"
"נחשון","04/02/2021 03:30","62","69","1"
"נחשון","04/02/2021 03:40","64","62","1.1"
"נחשון","04/02/2021 03:50","66","119","1.4"
"נחשון","04/02/2021 04:00","63","253","0.8"
"נחשון","04/02/2021 04:10","64","298","1.4"
"נחשון","04/02/2021 04:20","66","48","1.3"
"נחשון","04/02/2021 04:30","73","128","1.6"
"נחשון","04/02/2021 04:40","73","115","1.5"
"נחשון","04/02/2021 04:50","77","124","2.8"
"נחשון","04/02/2021 05:00","76","130","3.6"
"נחשון","04/02/2021 05:10","74","91","2.6"
"נחשון","04/02/2021 05:20","75","125","3.8"
"נחשון","04/02/2021 05:30","72","106","3.7"
"נחשון","04/02/2021 05:40","68","103","2.8"
"נחשון","04/02/2021 05:50","65","117","2.6"
"נחשון","04/02/2021 06:00","67","122","2.8"
"נחשון","04/02/2021 06:10","65","117","4.4"
"נחשון","04/02/2021 06:20","62","115","4.1"
"נחשון","04/02/2021 06:30","61","120","3.9"
"נחשון","04/02/2021 06:40","63","115","2.4"
"נחשון","04/02/2021 06:50","63","150","2.1"
"נחשון","04/02/2021 07:00","64","134","3.8"
"נחשון","04/02/2021 07:10","70","128","3.7"
"נחשון","04/02/2021 07:20","73","167","3.8"
"נחשון","04/02/2021 07:30","81","141","4.4"
"נחשון","04/02/2021 07:40","85","133","4.3"
"נחשון","04/02/2021 07:50","80","257","3.1"
"נחשון","04/02/2021 08:00","84","238","1.1"
"נחשון","04/02/2021 08:10","88","251","1.6"
"נחשון","04/02/2021 08:20","89","152","2.1"
"נחשון","04/02/2021 08:30","87","160","2.3"
"נחשון","04/02/2021 08:40","89","221","2.5"
"נחשון","04/02/2021 08:50","89","269","1.2"
"נחשון","04/02/2021 09:00","90","66","0.9"
"נחשון","04/02/2021 09:10","85","156","1.8"
"נחשון","04/02/2021 09:20","81","156","2.1"
"נחשון","04/02/2021 09:30","76","152","1.5"
"נחשון","04/02/2021 09:40","71","127","0.7"
"נחשון","04/02/2021 09:50","68","34","0.6"
"נחשון","04/02/2021 10:00","68","76","1.1"
"נחשון","04/02/2021 10:10","68","147","1.8"
"נחשון","04/02/2021 10:20","62","211","1.3"
"נחשון","04/02/2021 10:30","62","194","2"
"נחשון","04/02/2021 10:40","62","205","1.6"
"נחשון","04/02/2021 10:50","62","198","1.2"
"נחשון","04/02/2021 11:00","57","261","0.2"
"נחשון","04/02/2021 11:10","55","344","0.7"
"נחשון","04/02/2021 11:20","55","41","0.7"
"נחשון","04/02/2021 11:30","58","36","1.6"
"נחשון","04/02/2021 11:40","59","29","1.4"
"נחשון","04/02/2021 11:50","58","49","1.2"
"נחשון","04/02/2021 12:00","57","14","1.7"
"נחשון","04/02/2021 12:10","57","22","2"
"נחשון","04/02/2021 12:20","55","5","2"
"נחשון","04/02/2021 12:30","53","17","1.4"
"נחשון","04/02/2021 12:40","52","7","1.6"
"נחשון","04/02/2021 12:50","49","67","0.6"
"נחשון","04/02/2021 13:00","47","32","0.8"
"נחשון","04/02/2021 13:10","48","1","2.2"
"נחשון","04/02/2021 13:20","48","297","1.7"
"נחשון","04/02/2021 13:30","53","273","3.3"
"נחשון","04/02/2021 13:40","55","268","3.7"
"נחשון","04/02/2021 13:50","54","273","2.9"
"נחשון","04/02/2021 14:00","55","253","3.7"
"נחשון","04/02/2021 14:10","55","259","3.4"
"נחשון","04/02/2021 14:20","55","255","3.8"
"נחשון","04/02/2021 14:30","59","264","3.9"
"נחשון","04/02/2021 14:40","64","267","4.5"
"נחשון","04/02/2021 14:50","69","268","6.3"
"נחשון","04/02/2021 15:00","62","273","7"
"נחשון","04/02/2021 15:10","57","276","5.7"
"נחשון","04/02/2021 15:20","65","288","5.2"
"נחשון","04/02/2021 15:30","69","303","5.7"
"נחשון","04/02/2021 15:40","73","333","4.8"
"נחשון","04/02/2021 15:50","77","343","3.3"
"נחשון","04/02/2021 16:00","80","5","3.1"
"נחשון","04/02/2021 16:10","85","30","3.9"
"נחשון","04/02/2021 16:20","87","38","3.5"
"נחשון","04/02/2021 16:30","86","44","3.6"
"נחשון","04/02/2021 16:40","87","60","2.7"
"נחשון","04/02/2021 16:50","88","72","2.9"
"נחשון","04/02/2021 17:00","86","72","2.2"
"נחשון","04/02/2021 17:10","88","73","2.3"
"נחשון","04/02/2021 17:20","86","52","2.2"
"נחשון","04/02/2021 17:30","82","19","2.7"
"נחשון","04/02/2021 17:40","83","37","2.1"
"נחשון","04/02/2021 17:50","84","42","1.2"
"נחשון","04/02/2021 18:00","82","68","1.1"
"נחשון","04/02/2021 18:10","86","75","2.1"
"נחשון","04/02/2021 18:20","87","115","2.1"
"נחשון","04/02/2021 18:30","89","127","2.6"
"נחשון","04/02/2021 18:40","89","127","3"
"נחשון","04/02/2021 18:50","88","125","2.7"
"נחשון","04/02/2021 19:00","89","125","2.4"
"נחשון","04/02/2021 19:10","89","120","2.8"
"נחשון","04/02/2021 19:20","90","127","2.2"
"נחשון","04/02/2021 19:30","90","258","2.2"
"נחשון","04/02/2021 19:40","85","282","2.2"
"נחשון","04/02/2021 19:50","82","316","2.1"
"נחשון","04/02/2021 20:00","82","293","1.8"
"נחשון","04/02/2021 20:10","82","275","1.9"
"נחשון","04/02/2021 20:20","83","304","1.5"
"נחשון","04/02/2021 20:30","83","298","1.4"
"נחשון","04/02/2021 20:40","83","238","0.8"
"נחשון","04/02/2021 20:50","88","168","2.2"
"נחשון","04/02/2021 21:00","87","156","2"
"נחשון","04/02/2021 21:10","88","175","1.8"
"נחשון","04/02/2021 21:20","91","143","1.9"
"נחשון","04/02/2021 21:30","92","122","1.4"
"נחשון","04/02/2021 21:40","90","119","1.8"
"נחשון","04/02/2021 21:50","91","131","2.7"
"נחשון","04/02/2021 22:00","92","131","2.4"
"נחשון","04/02/2021 22:10","92","135","2.5"
"נחשון","04/02/2021 22:20","92","136","1.4"
"נחשון","04/02/2021 22:30","92","151","1.5"
"נחשון","04/02/2021 22:40","92","140","2.8"
"נחשון","04/02/2021 22:50","92","172","2.3"
"נחשון","04/02/2021 23:00","90","183","1.3"
"נחשון","04/02/2021 23:10","91","179","1"
"נחשון","04/02/2021 23:20","92","221","1.5"
"נחשון","04/02/2021 23:30","92","228","1.4"
"נחשון","04/02/2021 23:40","94","256","1.3"
"נחשון","04/02/2021 23:50","94","334","0.4"
"נחשון","05/02/2021 00:00","95","103","0.9"
"נחשון","05/02/2021 00:10","95","107","1"
"נחשון","05/02/2021 00:20","96","144","1.6"
"נחשון","05/02/2021 00:30","95","181","1.6"
"נחשון","05/02/2021 00:40","95","169","1.8"
"נחשון","05/02/2021 00:50","94","169","1.3"
"נחשון","05/02/2021 01:00","95","166","1.2"
"נחשון","05/02/2021 01:10","95","198","1.6"
"נחשון","05/02/2021 01:20","95","171","1.7"
"נחשון","05/02/2021 01:30","95","159","2.2"
"נחשון","05/02/2021 01:40","95","161","2.5"
"נחשון","05/02/2021 01:50","95","167","2.4"
"נחשון","05/02/2021 02:00","95","171","2"
"נחשון","05/02/2021 02:10","96","193","2.5"
"נחשון","05/02/2021 02:20","96","196","1.8"
"נחשון","05/02/2021 02:30","96","191","2.1"
"נחשון","05/02/2021 02:40","96","186","1.8"
"נחשון","05/02/2021 02:50","96","173","1.8"
"נחשון","05/02/2021 03:00","96","198","2.2"
"נחשון","05/02/2021 03:10","96","208","2.5"
"נחשון","05/02/2021 03:20","96","205","2.5"
"נחשון","05/02/2021 03:30","96","199","1.8"
"נחשון","05/02/2021 03:40","96","204","0.7"
"נחשון","05/02/2021 03:50","96","212","0.6"
"נחשון","05/02/2021 04:00","96","201","1"
"נחשון","05/02/2021 04:10","96","226","0.9"
"נחשון","05/02/2021 04:20","97","209","1.5"
"נחשון","05/02/2021 04:30","97","172","0.9"
"נחשון","05/02/2021 04:40","97","181","1.2"
"נחשון","05/02/2021 04:50","97","144","2.4"
"נחשון","05/02/2021 05:00","97","143","2"
"נחשון","05/02/2021 05:10","97","149","1.6"
"נחשון","05/02/2021 05:20","96","172","1.8"
"נחשון","05/02/2021 05:30","96","178","1.9"
"נחשון","05/02/2021 05:40","96","171","2.4"
"נחשון","05/02/2021 05:50","96","167","2.5"
"נחשון","05/02/2021 06:00","95","170","2.1"
"נחשון","05/02/2021 06:10","95","189","2.4"
"נחשון","05/02/2021 06:20","95","193","2"
"נחשון","05/02/2021 06:30","95","177","2.2"
"נחשון","05/02/2021 06:40","95","146","1.7"
"נחשון","05/02/2021 06:50","96","141","0.7"
"נחשון","05/02/2021 07:00","96","156","1.2"
"נחשון","05/02/2021 07:10","96","194","0.4"
"נחשון","05/02/2021 07:20","96","183","0.6"
"נחשון","05/02/2021 07:30","97","178","0.4"
"נחשון","05/02/2021 07:40","96","151","2"
"נחשון","05/02/2021 07:50","96","123","1.8"
"נחשון","05/02/2021 08:00","96","134","0.7"
"נחשון","05/02/2021 08:10","97","224","0.3"
"נחשון","05/02/2021 08:20","97","207","0.8"
"נחשון","05/02/2021 08:30","97","204","0.5"
"נחשון","05/02/2021 08:40","96","104","0.6"
"נחשון","05/02/2021 08:50","95","152","0.6"
"נחשון","05/02/2021 09:00","95","176","1"
"נחשון","05/02/2021 09:10","94","183","1.3"
"נחשון","05/02/2021 09:20","94","169","0.7"
"נחשון","05/02/2021 09:30","95","192","0.4"
"נחשון","05/02/2021 09:40","95","146","1"
"נחשון","05/02/2021 09:50","95","10","1.7"
"נחשון","05/02/2021 10:00","96","301","1.9"
"נחשון","05/02/2021 10:10","92","257","0.5"
"נחשון","05/02/2021 10:20","90","224","0.5"
"נחשון","05/02/2021 10:30","89","236","0.9"
"נחשון","05/02/2021 10:40","87","224","0.9"
"נחשון","05/02/2021 10:50","87","233","1"
"נחשון","05/02/2021 11:00","87","253","0.9"
"נחשון","05/02/2021 11:10","86","265","1.1"
"נחשון","05/02/2021 11:20","84","241","0.9"
"נחשון","05/02/2021 11:30","84","270","0.8"
"נחשון","05/02/2021 11:40","83","252","1.6"
"נחשון","05/02/2021 11:50","84","279","1.5"
"נחשון","05/02/2021 12:00","85","231","1.4"
"נחשון","05/02/2021 12:10","86","251","1.4"
"נחשון","05/02/2021 12:20","84","257","1"
"נחשון","05/02/2021 12:30","84","261","1.2"
"נחשון","05/02/2021 12:40","84","249","1.2"
"נחשון","05/02/2021 12:50","84","251","0.6"
"נחשון","05/02/2021 13:00","84","294","0.6"
"נחשון","05/02/2021 13:10","82","331","0.6"
"נחשון","05/02/2021 13:20","81","355","0.6"
"נחשון","05/02/2021 13:30","80","359","0.9"
"נחשון","05/02/2021 13:40","80","0","0.8"
"נחשון","05/02/2021 13:50","82","28","1.1"
"נחשון","05/02/2021 14:00","82","355","1.1"
"נחשון","05/02/2021 14:10","82","354","0.8"
"נחשון","05/02/2021 14:20","80","347","1.3"
"נחשון","05/02/2021 14:30","80","343","1.5"
"נחשון","05/02/2021 14:40","79","349","1.3"
"נחשון","05/02/2021 14:50","76","323","2.2"
"נחשון","05/02/2021 15:00","71","331","3.8"
"נחשון","05/02/2021 15:10","70","329","4.1"
"נחשון","05/02/2021 15:20","72","336","3.9"
"נחשון","05/02/2021 15:30","74","326","4"
"נחשון","05/02/2021 15:40","75","337","4.2"
"נחשון","05/02/2021 15:50","74","338","4.1"
"נחשון","05/02/2021 16:00","75","333","3.7"
"נחשון","05/02/2021 16:10","76","332","3.9"
"נחשון","05/02/2021 16:20","76","343","3.6"
"נחשון","05/02/2021 16:30","77","340","3"
"נחשון","05/02/2021 16:40","78","345","3.1"
"נחשון","05/02/2021 16:50","77","343","3.7"
"נחשון","05/02/2021 17:00","77","346","3.4"
"נחשון","05/02/2021 17:10","78","346","3.4"
"נחשון","05/02/2021 17:20","78","347","3"
"נחשון","05/02/2021 17:30","79","356","2.6"
"נחשון","05/02/2021 17:40","80","354","3"
"נחשון","05/02/2021 17:50","79","350","2.6"
"נחשון","05/02/2021 18:00","81","348","1.8"
"נחשון","05/02/2021 18:10","82","354","2"
"נחשון","05/02/2021 18:20","82","344","2.1"
"נחשון","05/02/2021 18:30","81","350","2.3"
"נחשון","05/02/2021 18:40","80","346","2.6"
"נחשון","05/02/2021 18:50","80","350","2"
"נחשון","05/02/2021 19:00","80","353","1.4"
"נחשון","05/02/2021 19:10","80","356","1.5"
"נחשון","05/02/2021 19:20","81","2","1.2"
"נחשון","05/02/2021 19:30","81","342","1.3"
"נחשון","05/02/2021 19:40","81","328","0.9"
"נחשון","05/02/2021 19:50","81","327","1"
"נחשון","05/02/2021 20:00","83","317","1.3"
"נחשון","05/02/2021 20:10","82","343","1"
"נחשון","05/02/2021 20:20","84","355","0.3"
"נחשון","05/02/2021 20:30","88","146","0.8"
"נחשון","05/02/2021 20:40","88","163","0.9"
"נחשון","05/02/2021 20:50","87","155","0.8"
"נחשון","05/02/2021 21:00","88","167","0.8"
"נחשון","05/02/2021 21:10","87","199","0.5"
"נחשון","05/02/2021 21:20","89","180","0.6"
"נחשון","05/02/2021 21:30","90","168","1"
"נחשון","05/02/2021 21:40","90","190","0.7"
"נחשון","05/02/2021 21:50","90","162","1"
"נחשון","05/02/2021 22:00","92","134","2.1"
"נחשון","05/02/2021 22:10","92","159","1.4"
"נחשון","05/02/2021 22:20","91","168","1.5"
"נחשון","05/02/2021 22:30","92","179","0.9"
"נחשון","05/02/2021 22:40","90","192","0.5"
"נחשון","05/02/2021 22:50","91","157","0.5"
"נחשון","05/02/2021 23:00","91","177","0.4"
"נחשון","05/02/2021 23:10","92","171","0.6"
"נחשון","05/02/2021 23:20","92","146","1.8"
"נחשון","05/02/2021 23:30","93","143","1.5"
"נחשון","05/02/2021 23:40","93","182","0.8"
"נחשון","05/02/2021 23:50","93","178","1"
"נחשון","06/02/2021 00:00","93","172","0.7"
